assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,107,0,0,2,170137,0,0,-1,1,164.5,0,3,0.0,0.0,0,Allan,2.3,8,1,55.2,500,False,148.0,815,Hamstring injury - Expected back 11 Jan,2019-11-30T15:00:19.632939Z,54,0,0,0,170137.jpg,2.6,0,0,Saint-Maximin,0.3,False,None,i,13,4,241.0,31,46942,46,67967,1128,0.4,5.7,Saint-Maximin,0
0,0,72,100,100,1,111773,0,0,-2,2,9.8,0,2,-0.3,0.2,0,Emil,0.2,11,0,10.0,519,False,59.6,416,,2019-08-29T00:00:09.547590Z,43,0,0,0,111773.jpg,1.7,0,0,Krafth,0.1,False,None,a,13,4,30.0,12,4217,19,6051,28,0.0,2.8,Krafth,0
2,0,59,100,100,2,40142,0,0,-1,1,85.8,0,4,1.7,2.2,2,Andy,2.2,5,0,24.4,520,False,80.8,406,,2019-11-30T12:30:32.631364Z,54,0,0,0,40142.jpg,1.7,0,0,Carroll,0.1,False,None,a,13,4,75.0,19,10425,332,14677,264,0.4,3.5,Carroll,1
0,2,47,None,None,1,223175,0,0,0,0,27.6,1,3,-0.5,0.0,0,Matthew,0.0,2,1,8.1,540,False,44.0,269,,None,45,0,0,0,223175.jpg,4.7,0,0,Longstaff,0.2,False,None,a,13,4,10.0,14,40175,53,27096,468,0.0,3.1,Matthew Longstaff,0
0,0,15,None,None,0,104547,0,0,0,0,0.8,0,4,0.2,0.7,1,Dwight,0.7,1,0,1.0,554,False,4.0,77,,None,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,None,a,13,4,7.0,6,4576,56,3080,92,0.1,1.2,Gayle,0
0,0,0,None,None,0,19838,0,0,0,0,0.0,0,1,-0.5,0.0,0,Robert,0.0,0,0,0.0,573,False,0.0,0,,None,40,0,0,0,19838.jpg,0.0,0,0,Elliot,0.0,False,None,a,13,4,0.0,0,1096,258,104,48,0.0,0.0,Elliot,0
0,0,0,0,0,0,84384,0,0,-2,2,0.0,0,2,0.0,0.0,0,Timm,0.0,0,0,0.0,272,False,0.0,0,Knee injury - Unknown return date,2019-08-27T21:30:10.685404Z,43,0,0,0,84384.jpg,0.0,0,0,Klose,0.0,False,None,i,14,45,0.0,0,649,13,5555,14,0.0,0.0,Klose,0
0,0,266,0,0,1,198826,0,0,-1,1,16.6,0,2,0.0,0.0,0,Ben,1.8,35,0,41.8,273,False,358.4,1489,Anterior cruciate ligament - Expected back 15 Feb,2019-12-20T14:00:17.517206Z,44,0,0,0,198826.jpg,1.2,0,0,Godfrey,0.2,False,None,i,14,45,41.0,21,13435,8,19649,660,0.4,4.8,Godfrey,1
0,0,196,100,100,2,232980,0,0,-1,1,154.6,0,2,1.8,1.3,1,Maximillian,1.8,33,0,51.7,274,False,223.4,1440,,2019-09-09T22:30:12.197253Z,44,0,0,0,232980.jpg,1.4,0,0,Aarons,1.1,False,None,a,14,45,140.0,22,38251,481,145270,645,0.4,5.0,Aarons,4
1,0,99,100,100,1,192303,0,0,-1,1,11.8,0,2,2.3,1.8,1,Christoph,2.3,10,0,18.6,275,False,127.4,575,,2019-08-31T17:00:18.410489Z,44,0,0,0,192303.jpg,2.1,0,0,Zimmermann,0.0,False,None,a,14,45,46.0,15,1994,129,1639,82,0.5,3.4,Zimmermann,1
0,0,174,100,100,2,194799,0,0,0,0,129.8,0,2,0.2,-0.3,0,Jamal,0.2,26,0,37.2,276,False,193.4,1062,,2019-11-18T15:00:15.322949Z,45,0,0,0,194799.jpg,1.5,0,0,Lewis,0.3,False,None,a,14,45,49.0,20,30204,94,33572,249,0.0,4.4,Lewis,1
0,0,43,100,100,0,83428,0,0,0,0,0.6,0,2,0.0,-0.5,0,Grant,0.0,10,0,10.2,277,False,75.8,360,,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.2,0,0,Hanley,2.0,False,None,a,14,45,25.0,1,216904,1161,254650,906,0.0,0.2,Hanley,1
3,16,332,100,100,2,57127,0,0,1,-1,256.4,2,4,5.7,5.2,2,Teemu,5.7,37,9,149.0,278,False,444.6,1605,,2019-12-15T13:00:23.001357Z,66,0,0,0,57127.jpg,5.3,0,0,Pukki,17.1,False,None,a,14,45,791.0,95,3537463,16336,2916198,17925,0.9,14.4,Pukki,2
0,1,50,None,None,0,179587,0,0,-3,3,3.4,0,4,1.3,0.8,1,Dennis,1.3,2,1,7.0,279,False,44.2,41,,None,52,0,0,0,179587.jpg,1.6,0,0,Srbeny,0.0,False,None,a,14,45,25.0,13,4297,22,7068,45,0.2,2.5,Srbeny,0
0,6,313,100,100,2,20480,0,0,0,0,0.0,2,1,2.7,2.2,1,Tim,2.7,30,0,52.7,280,False,526.8,1440,,2019-10-27T20:00:16.930339Z,45,1,0,2,20480.jpg,3.3,0,61,Krul,2.2,False,None,a,14,45,0.0,53,150680,2150,102346,2898,0.6,11.8,Krul,2
0,2,46,None,None,0,18499,0,0,0,0,0.0,0,1,0.0,-0.5,0,Michael,0.0,6,0,6.5,281,False,65.0,158,,None,40,0,0,1,18499.jpg,5.5,0,7,McGovern,6.8,False,None,a,14,45,0.0,11,304162,3430,173995,3308,0.0,2.8,McGovern,0
0,0,23,100,100,0,37614,0,0,-3,3,48.7,0,3,0.7,0.2,1,Mario,0.7,3,0,10.9,282,False,13.8,109,,2019-09-13T13:30:19.455889Z,62,0,0,0,37614.jpg,1.0,0,0,Vrancic,0.1,False,None,a,14,45,46.0,6,2763,36,12891,43,0.1,1.0,Vrancic,1
5,6,257,None,None,1,195546,0,0,0,0,712.1,1,3,2.3,1.8,4,Emiliano,2.3,32,0,130.6,283,False,381.4,1337,,None,60,0,0,0,195546.jpg,2.9,0,0,Buendía,0.8,False,None,a,14,45,211.0,53,184645,786,183341,672,0.4,8.8,Buendía,2
1,0,89,100,100,1,89470,0,0,-2,2,133.5,0,3,2.3,1.8,1,Onel,2.3,11,1,48.1,284,False,134.2,603,,2019-11-01T16:00:22.360282Z,53,0,0,0,89470.jpg,2.4,0,0,Hernández,0.1,False,None,a,14,45,216.0,26,4965,71,14469,189,0.4,4.9,Hernández,0
0,0,69,None,None,1,71738,0,0,-4,4,150.0,0,3,0.3,-0.2,0,Marco,0.3,22,0,44.8,285,False,80.0,827,,None,51,0,0,0,71738.jpg,1.5,0,0,Stiepermann,0.1,False,None,a,14,45,218.0,20,5733,12,10804,38,0.1,3.9,Stiepermann,3
1,0,209,100,100,2,78607,0,0,-1,1,227.6,0,3,2.3,1.8,2,Kenny,2.3,31,1,67.4,286,False,265.8,1368,,2019-11-20T13:00:15.181654Z,49,0,0,0,78607.jpg,2.2,0,0,McLean,0.2,False,None,a,14,45,182.0,38,10779,70,14437,134,0.5,7.8,McLean,4
2,8,241,100,100,2,193111,1,-1,3,-3,275.8,2,3,5.3,4.8,10,Todd,5.3,29,5,101.9,287,False,338.2,1275,,2019-11-23T18:00:20.773249Z,48,0,0,0,193111.jpg,3.9,0,0,Cantwell,20.9,False,None,a,14,45,412.0,71,2736917,91080,1432811,6214,1.1,15.1,Cantwell,2
0,0,102,100,100,1,87396,0,0,-1,1,127.7,0,3,0.0,-0.5,0,Moritz,0.0,16,0,28.8,288,False,106.8,683,,2019-09-13T13:30:19.474643Z,44,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,None,a,14,45,53.0,16,16366,70,24876,168,0.0,3.6,Leitner,1
1,3,167,100,100,2,18665,0,0,0,0,40.0,0,3,3.2,2.7,2,Alexander,3.2,15,1,29.5,289,False,186.4,859,,2019-11-29T13:30:22.939718Z,45,0,0,0,18665.jpg,2.7,0,0,Tettey,0.3,False,None,a,14,45,68.0,32,25509,1376,18321,751,0.7,7.1,Tettey,2
0,0,147,100,100,2,90440,0,0,0,0,40.7,0,3,1.5,1.0,2,Tom,1.5,19,0,28.2,290,False,166.6,933,,2019-09-04T09:00:11.384947Z,45,0,0,0,90440.jpg,1.9,0,0,Trybull,0.6,False,None,a,14,45,73.0,23,45961,53,68447,277,0.3,5.1,Trybull,1
0,0,35,0,0,0,81048,0,0,-1,1,7.7,0,4,0.0,0.0,0,Josip,0.0,3,1,8.1,434,False,33.4,115,Hamstring injury - Expected back 11 Jan,2019-11-11T12:00:15.065845Z,54,0,0,0,81048.jpg,1.5,0,0,Drmic,0.1,False,None,i,14,45,42.0,12,4732,3,13792,40,0.0,2.2,Drmic,0
0,0,12,100,100,0,124165,0,0,-3,3,0.6,0,3,0.0,-0.5,0,Patrick,0.0,2,0,0.5,435,False,4.4,24,,2019-09-13T13:30:19.697982Z,52,0,0,0,124165.jpg,1.0,0,0,Roberts,0.1,False,None,a,14,45,0.0,3,1391,15,7023,29,0.0,0.6,Roberts,0
0,0,6,100,100,0,28082,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Ralf,0.0,1,0,0.4,449,False,4.0,21,,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,None,a,14,45,0.0,1,4495,35,24102,101,0.0,0.2,Fahrmann,0
0,0,101,None,None,1,113564,0,0,-1,1,24.6,0,2,1.5,1.0,0,Sam,1.5,15,0,29.2,454,False,167.8,726,,None,44,0,0,0,113564.jpg,1.2,0,0,Byram,0.1,False,None,a,14,45,99.0,12,4896,42,8394,78,0.3,2.7,Byram,4
0,0,0,None,None,0,101061,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Philip,0.0,0,0,0.0,484,False,0.0,0,,None,39,0,0,0,101061.jpg,0.0,0,0,Heise,0.7,False,None,a,14,45,0.0,0,33587,1594,38280,484,0.0,0.0,Heise,0
0,0,120,100,100,1,128348,0,0,0,0,18.1,0,3,0.7,0.2,0,Ibrahim,0.7,19,0,21.1,507,False,168.6,731,,2019-10-27T20:00:17.300870Z,45,0,0,0,128348.jpg,1.7,0,0,Amadou,0.1,False,None,a,14,45,24.0,17,10633,59,8688,101,0.2,3.8,Amadou,1
0,0,0,None,None,0,432735,0,0,-1,1,0.0,0,4,0.0,-0.5,0,Adam,0.0,0,0,0.0,538,False,0.0,0,,None,44,0,0,0,432735.jpg,0.0,0,0,Idah,0.1,False,None,a,14,45,0.0,0,11537,169,8199,181,0.0,0.0,Idah,0
0,0,0,None,None,0,233849,0,0,0,0,0.0,0,1,0.0,-0.5,0,Archie,0.0,0,0,0.0,551,False,0.0,0,,None,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,None,a,14,45,0.0,0,3989,120,1434,75,0.0,0.0,Mair,0
0,0,0,None,None,0,232667,0,0,0,0,0.0,0,2,0.0,-0.5,0,Akin,0.0,0,0,0.0,552,False,0.0,0,,None,40,0,0,0,232667.jpg,0.0,0,0,Famewo,0.1,False,None,a,14,45,0.0,0,3897,57,2407,95,0.0,0.0,Famewo,0
3,9,197,100,100,3,178304,0,0,1,-1,104.3,1,4,3.7,3.7,1,Lys,3.7,5,5,63.7,70,False,234.8,678,,2019-12-08T16:00:13.029423Z,51,0,0,0,178304.jpg,3.9,0,0,Mousset,5.6,False,None,a,15,49,298.0,59,655951,6722,305363,31583,0.7,11.6,Mousset,0
2,5,343,None,None,7,63426,0,0,1,-1,292.6,1,2,3.8,3.8,5,Enda,3.8,16,1,80.5,291,False,338.2,1620,,None,51,0,0,0,63426.jpg,4.1,0,0,Stevens,2.7,False,None,a,15,49,174.0,74,248772,6791,101773,2586,0.7,14.5,Stevens,3
0,0,0,None,None,0,87121,0,0,-3,3,0.0,0,2,0.0,0.0,0,Kieron,0.0,0,0,0.0,292,False,0.0,0,,None,42,0,0,0,87121.jpg,0.0,0,0,Freeman,0.1,False,None,a,15,49,0.0,0,3181,121,8913,104,0.0,0.0,Freeman,0
1,5,320,None,None,7,146610,0,0,1,-1,110.3,1,2,3.0,3.0,7,Jack,3.0,16,0,61.0,293,False,336.0,1620,,None,46,0,0,0,146610.jpg,3.6,0,0,O'Connell,2.1,False,None,a,15,49,163.0,65,187815,10995,75713,1505,0.7,14.1,O'Connell,3
3,6,312,None,None,7,82691,0,0,4,-4,215.5,1,2,5.3,5.3,6,George,5.3,16,2,69.1,294,True,335.0,1620,,None,49,0,0,0,82691.jpg,4.6,0,0,Baldock,9.5,False,None,a,15,49,140.0,83,722349,61304,84078,4201,1.1,16.9,Baldock,4
0,3,283,100,100,7,108416,0,0,0,0,7.6,0,2,2.5,2.5,6,John,2.5,13,0,38.4,295,False,290.6,1518,,2019-11-18T23:00:14.538560Z,45,0,0,0,108416.jpg,3.5,0,0,Egan,0.7,False,None,a,15,49,84.0,60,51050,5146,20445,548,0.6,13.3,Egan,2
0,0,0,None,None,0,18832,-1,1,-1,1,0.0,0,2,0.0,0.0,0,Richard,0.0,0,0,0.0,296,False,0.0,0,,None,39,0,0,0,18832.jpg,0.0,0,0,Stearman,2.3,False,None,a,15,49,0.0,0,83916,2743,116169,1373,0.0,0.0,Stearman,0
3,12,355,None,None,7,153723,0,0,12,-12,278.3,4,2,4.2,4.2,6,John,4.2,16,3,90.4,297,True,333.8,1588,,None,52,0,0,0,153723.jpg,5.3,0,0,Lundstram,49.7,False,None,a,15,49,290.0,95,3200298,27130,356927,2444,0.8,18.3,Lundstram,4
0,3,47,100,100,0,18867,0,0,-4,4,102.4,0,4,0.3,0.3,0,Billy,0.3,4,1,23.0,298,False,51.0,252,,2019-09-14T17:00:16.602437Z,56,0,0,0,18867.jpg,1.4,1,0,Sharp,0.3,False,None,a,15,49,78.0,13,50924,61,96817,162,0.1,2.3,Sharp,1
0,0,0,0,0,0,213280,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,299,False,0.0,0,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,n,15,49,0.0,0,1662,0,12728,61,0.0,0.0,Eastwood,0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,300,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,n,15,49,0.0,0,232,10,5063,7,0.0,0.0,Duffy,0
1,7,281,100,0,5,47247,0,0,-1,1,391.6,3,3,5.5,0.0,0,John,5.5,12,4,99.0,301,False,343.2,1288,,2019-12-14T17:00:24.844524Z,49,0,0,0,47247.jpg,3.9,0,0,Fleck,1.7,False,None,a,15,49,255.0,59,171979,23696,66297,2283,1.1,12.0,Fleck,5
1,1,266,None,None,7,79934,0,0,-1,1,381.1,0,3,2.2,2.2,3,Oliver,2.2,16,0,74.5,302,False,305.6,1486,,None,49,0,0,0,79934.jpg,2.4,0,0,Norwood,0.3,False,None,a,15,49,58.0,43,29440,352,34154,517,0.4,8.8,Norwood,4
2,3,80,100,100,5,27436,0,0,-1,1,146.3,0,4,2.2,2.2,1,David,2.2,9,0,74.2,303,False,171.4,1069,,2019-09-26T10:00:12.518124Z,54,0,0,0,27436.jpg,2.3,0,0,McGoldrick,0.3,False,None,a,15,49,424.0,34,38863,548,38696,626,0.4,6.3,McGoldrick,2
0,2,292,None,None,7,40386,0,0,0,0,62.7,0,2,2.8,2.8,5,Chris,2.8,16,0,42.6,423,False,313.6,1560,,None,45,0,0,0,40386.jpg,3.2,0,0,Basham,0.7,False,None,a,15,49,47.0,58,48382,2231,17408,510,0.6,12.9,Basham,4
0,0,9,75,None,0,74854,0,0,-1,1,0.0,0,1,0.2,0.2,0,Simon,0.2,3,0,0.8,436,False,7.8,90,Groin Injury - 75% chance of playing,2019-12-22T12:00:21.115265Z,44,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,None,d,15,49,0.0,1,2948,24,5052,129,0.0,0.2,Moore,0
0,0,32,None,None,1,49083,0,0,-4,4,75.1,0,3,0.3,0.3,1,Luke,0.3,4,0,13.6,441,False,43.6,322,,None,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,a,15,49,17.0,11,2754,64,8471,55,0.1,2.2,Freeman,2
0,0,31,None,None,0,7645,0,0,-3,3,4.7,0,2,0.2,0.2,0,Phil,0.2,3,0,4.5,444,False,39.0,128,,None,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,None,a,15,49,2.0,4,13640,204,39681,388,0.0,1.0,Jagielka,0
2,1,56,100,100,2,171975,0,0,-4,4,41.1,1,3,0.8,0.8,0,Callum,0.8,5,1,25.6,453,False,67.0,576,,2019-12-14T17:00:25.229662Z,51,0,0,0,171975.jpg,2.3,0,0,Robinson,0.3,False,None,a,15,49,152.0,30,49063,64,90742,294,0.2,5.9,Robinson,1
0,0,0,None,None,0,90518,0,0,-4,4,0.6,0,3,0.0,0.0,0,Ravel,0.0,0,0,0.2,456,False,0.0,12,,None,46,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,None,a,15,49,4.0,1,2969,67,11526,82,0.0,0.2,Morrison,0
1,5,325,100,100,7,172649,0,0,3,-3,0.0,2,1,4.2,4.2,12,Dean,4.2,13,0,31.0,471,True,291.2,1530,,2019-11-09T17:30:13.445733Z,48,0,0,0,172649.jpg,4.5,0,44,Henderson,8.6,False,None,a,15,49,18.0,76,669615,51674,209369,1646,0.9,15.8,Henderson,2
0,0,17,None,None,0,167878,0,0,-3,3,22.2,0,3,0.3,0.3,1,Ben,0.3,0,0,3.7,472,False,10.6,51,,None,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,None,a,15,49,4.0,4,686,25,2458,22,0.1,0.9,Osborn,0
0,3,129,100,100,4,169432,0,0,-3,3,61.5,0,4,3.0,3.0,8,Oliver,3.0,9,3,41.7,501,False,165.0,704,,2019-10-08T09:00:11.047638Z,57,0,0,0,169432.jpg,2.2,0,0,McBurnie,0.1,False,None,a,15,49,191.0,36,16579,1394,19378,220,0.5,6.3,McBurnie,2
0,0,0,None,None,0,194126,0,0,-1,1,0.0,0,1,0.0,0.0,0,Michael,0.0,0,0,0.0,521,False,0.0,0,,None,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.0,False,None,a,15,49,0.0,0,578,18,1488,29,0.0,0.0,Verrips,0
0,0,20,100,100,0,87447,0,0,-1,1,12.1,0,3,0.5,0.5,1,Muhamed,0.5,0,0,3.0,522,False,17.6,46,,2019-09-19T11:30:17.999997Z,44,0,0,0,87447.jpg,1.0,0,0,Bešić,0.1,False,None,a,15,49,0.0,4,7533,98,14479,95,0.1,0.9,Bešić,0
0,0,-1,None,None,0,18440,0,0,0,0,0.3,0,4,0.0,0.0,0,Leon,0.0,0,0,0.3,547,False,0.0,13,,None,45,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,None,a,15,49,4.0,1,9999,82,6699,167,0.0,0.2,Clarke,0
0,6,187,None,None,2,93100,0,0,-2,2,63.9,2,2,-1.0,0.0,0,Jannik,0.0,21,1,45.0,304,False,245.8,933,,None,48,0,0,0,93100.jpg,2.9,0,0,Vestergaard,2.8,False,None,a,16,20,140.0,32,515746,160,394239,3978,0.0,6.7,Vestergaard,1
1,0,128,100,100,0,40146,0,0,-2,2,201.5,0,2,2.0,3.0,2,Ryan,3.0,30,1,49.4,305,False,169.0,1032,,2019-10-25T21:00:19.447070Z,48,0,0,0,40146.jpg,1.3,1,0,Bertrand,0.6,False,None,a,16,20,123.0,17,21484,515,58024,513,0.6,3.5,Bertrand,2
1,0,64,0,0,0,213482,0,0,-4,4,39.5,0,2,0.0,0.0,0,Yan,0.2,18,0,17.4,306,False,86.4,554,Illness - Expected back 01 Jan,2019-12-12T11:30:20.748170Z,46,0,0,0,213482.jpg,1.1,0,0,Valery,0.2,False,None,i,16,20,49.0,9,6426,5,23777,166,0.0,2.0,Valery,1
0,1,258,None,None,2,171771,0,0,-1,1,17.7,0,2,0.7,1.7,2,Jan,1.7,37,0,40.4,307,False,365.2,1617,,None,44,0,0,0,171771.jpg,1.7,0,0,Bednarek,0.7,False,None,a,16,20,20.0,30,52082,179,60489,598,0.4,6.8,Bednarek,1
1,2,136,None,None,0,88900,0,0,-2,2,27.2,1,2,2.5,3.5,10,Jack,3.5,18,1,31.8,308,False,254.4,837,,None,43,0,0,0,88900.jpg,2.3,0,0,Stephens,0.2,False,None,a,16,20,37.0,23,7097,1904,7130,196,0.8,5.3,Stephens,0
0,1,85,None,None,1,80447,0,0,-2,2,3.7,0,2,-0.8,0.2,0,Maya,0.2,18,0,17.7,310,False,96.8,558,,None,43,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.3,False,None,a,16,20,77.0,10,15434,68,25126,213,0.0,2.3,Yoshida,1
0,0,0,None,None,0,232797,0,0,-1,1,0.0,0,2,-1.0,0.0,0,Kayne,0.0,0,0,0.0,311,False,0.0,0,,None,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.6,False,None,a,16,20,0.0,0,70582,2011,63278,1389,0.0,0.0,Ramsay,0
0,0,0,0,0,0,78356,0,0,0,0,0.0,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,312,False,0.0,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,None,u,16,20,0.0,0,569,8,8824,15,0.0,0.0,Austin,0
1,21,360,None,None,1,84939,1,-1,5,-5,199.3,2,4,6.8,7.8,13,Danny,7.8,25,11,130.6,313,False,473.4,1250,,None,65,0,0,0,84939.jpg,5.5,0,0,Ings,13.7,False,None,a,16,20,634.0,99,1200999,96836,405531,11270,1.2,15.5,Ings,1
0,0,20,100,100,0,220598,0,0,-1,1,27.2,0,4,-0.3,0.7,1,Michael,0.7,5,0,6.3,314,False,6.0,188,,2019-11-13T16:30:17.342124Z,49,0,0,0,220598.jpg,1.1,0,0,Obafemi,0.2,False,None,a,16,20,30.0,8,9056,44,17923,130,0.1,1.6,Obafemi,0
2,0,47,None,None,0,20452,0,0,-4,4,99.8,0,4,1.7,2.7,5,Shane,2.7,9,0,39.2,315,False,56.2,491,,None,46,0,0,0,20452.jpg,2.1,0,0,Long,2.1,False,None,a,16,20,235.0,21,92692,1976,307528,1397,0.6,4.6,Long,0
0,0,0,0,0,0,153371,0,0,0,0,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,316,False,0.0,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,None,u,16,20,0.0,0,2724,4,5301,27,0.0,0.0,Gallagher,0
0,0,0,0,0,0,40383,0,0,-2,2,0.0,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,317,False,0.0,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,0,0,0,40383.jpg,0.0,0,0,Forster,0.3,False,None,n,16,20,0.0,0,2853,17,46597,121,0.0,0.0,Forster,0
0,0,119,100,100,0,58376,0,0,-2,2,0.0,0,1,1.3,2.3,3,Alex,2.3,12,0,18.8,318,False,188.0,720,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,2.1,0,24,McCarthy,0.7,False,None,a,16,20,0.0,17,30391,1752,35386,816,0.5,4.0,McCarthy,0
0,3,166,None,None,2,107265,0,0,-1,1,0.0,1,1,-1.0,0.0,0,Angus,0.0,25,0,22.1,319,False,219.4,900,,None,44,0,0,0,107265.jpg,2.9,0,30,Gunn,1.9,False,None,a,16,20,0.0,29,241750,310,198779,2627,0.0,6.6,Gunn,0
0,2,149,100,100,1,83283,0,0,-3,3,219.7,1,3,0.5,1.5,2,Nathan,1.5,34,1,76.0,320,False,162.2,1338,,2019-08-27T21:30:10.776482Z,62,0,0,0,83283.jpg,2.3,0,0,Redmond,0.6,False,None,a,16,20,375.0,37,34751,174,137462,438,0.2,6.0,Redmond,1
2,6,298,None,None,2,101178,0,0,-1,1,441.8,0,3,3.3,4.3,4,James,4.3,37,4,117.5,321,False,420.4,1620,,None,59,0,1,0,101178.jpg,3.6,0,0,Ward-Prowse,2.1,False,None,a,16,20,311.0,65,189445,6600,112208,6065,0.7,11.0,Ward-Prowse,3
0,0,0,0,0,0,96787,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,322,False,0.0,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,None,n,16,20,0.0,0,270,9,3236,7,0.0,0.0,Elyounoussi,0
1,0,42,100,100,0,91047,0,0,-3,3,16.3,0,3,-0.2,0.8,2,Stuart,0.8,10,0,9.9,323,False,33.8,431,,2019-11-28T14:30:21.056647Z,52,0,0,0,91047.jpg,1.5,0,0,Armstrong,0.1,False,None,a,16,20,49.0,18,2057,50,8726,22,0.2,3.5,Armstrong,1
0,0,0,0,0,0,151086,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,324,False,0.0,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,0,0,0,151086.jpg,0.0,0,0,Lemina,0.1,False,None,n,16,20,0.0,0,1320,10,10266,10,0.0,0.0,Lemina,0
2,1,204,100,100,2,132015,0,0,-2,2,302.3,0,3,1.2,2.2,2,Pierre-Emile,2.2,33,0,72.8,325,False,251.6,1457,,2019-11-11T12:00:14.839134Z,48,0,0,0,132015.jpg,2.2,0,0,Højbjerg,0.4,False,None,a,16,20,174.0,38,23935,199,52547,490,0.5,7.9,Højbjerg,4
0,0,0,0,0,0,204481,0,0,-1,1,0.0,0,3,0.0,0.0,0,Tyreke,0.0,0,0,0.0,326,False,0.0,0,Joined Woking on loan until January on 2/8. - Expected back 01 Jan,2019-08-02T13:30:09.188463Z,44,0,0,0,204481.jpg,0.0,0,0,Johnson,0.0,False,None,n,16,20,0.0,0,2317,25,3291,14,0.0,0.0,Johnson,0
0,0,0,None,None,0,193109,0,0,-1,1,0.0,0,3,-1.0,0.0,0,Callum,0.0,0,0,0.0,327,False,0.0,0,,None,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.4,False,None,a,16,20,0.0,0,31267,79,25450,250,0.0,0.0,Slattery,0
0,0,171,None,None,2,78056,0,0,-1,1,115.6,0,3,-0.5,0.5,1,Oriol,0.5,28,0,36.3,328,False,207.0,1121,,None,44,0,0,0,78056.jpg,1.8,0,0,Romeu Vidal,0.9,False,None,a,16,20,41.0,27,59960,212,84598,860,0.1,6.1,Oriol Romeu,2
1,0,39,None,None,2,200439,-1,1,-7,7,78.7,0,4,-0.3,0.7,1,Che,0.7,7,0,25.9,437,False,16.8,486,,None,53,0,0,0,200439.jpg,1.7,0,0,Adams,0.3,False,None,a,16,20,173.0,22,27948,69,88766,201,0.1,4.2,Adams,0
1,3,116,0,0,1,431131,0,0,-3,3,68.3,1,3,0.0,0.0,0,Moussa,1.8,8,2,35.1,438,False,150.2,556,Hamstring injury - Expected back 26 Dec,2019-12-19T15:00:19.986568Z,52,0,0,0,431131.jpg,3.0,0,0,Djenepo,0.1,False,None,i,16,20,131.0,30,26343,10,27096,589,0.3,5.8,Djenepo,3
